retailer,product_name,ean_barcode,category,price_eur,price_date,collected_at,source
Kaufland,Freixenet Mederaño,,Angebot · Rotweine,2.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Freixenet Schaumwein,,Angebot · Sekt,3.77,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Fresh Fruits Grillmais,4260539471016,Lebensmittel,2.19,2025-08-01,2026-08-30,open-prices
Kaufland,Friweika Kořeněné brambory na grilování,4013222923121,plant based foods and beverages,1.99,2025-08-01,2026-08-30,open-prices
Kaufland,Friweika Mini-Grillkartoffeln (pikant),4013222923138,Lebensmittel,1.99,2025-08-01,2026-08-30,open-prices
Kaufland,Frosta Butter Chicken,4008366003587,frozen foods,4.79,2026-08-18,2026-08-30,open-prices
Kaufland,Frosta Fertiggerichte,,Angebot · Tiefkühlgerichte,2.49,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Frosta Fischstäbchen,,Angebot · Tiefkühlgerichte,2.79,2026-09-02,2026-08-30,marktguru-offers
Kaufland,Frosta Gemüse,,Angebot · Tiefkühlgemüse,1.69,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Frosta Hackbällchen Pfanne,4008366003686,meals,4.79,2026-08-19,2026-08-30,open-prices
Kaufland,Frosta Hähnchen Paella,4008366008704,frozen foods,4.79,2026-08-18,2026-08-30,open-prices
Kaufland,Frosta Hühner Frikassee,4008366008582,frozen foods,4.79,2026-08-18,2026-08-30,open-prices
Kaufland,Frosta Paella,4008366015337,frozen foods,4.79,2026-08-18,2026-08-30,open-prices
Kaufland,Frosta Paprika Sahne Hähnchen mit Bandnudeln,4008366010981,frozen foods,2.0,2025-08-01,2026-08-30,open-prices
Kaufland,Frosta Rotes Curry mit Hähnchen und Reis,4008366017331,meals,2.0,2025-08-01,2026-08-30,open-prices
Kaufland,Frosta Wildlachs in Kräuterrahm,4008366015535,seafood,4.79,2026-08-18,2026-08-30,open-prices
Kaufland,Frusano Bio holunder blütensirup,4260137742556,Lebensmittel,6.79,2025-08-01,2026-08-30,open-prices
Kaufland,Funny Frisch Chipsfrisch,,Angebot · Chips,0.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Funny Frisch Erdnuss Flippies,,Angebot · Vatertag,1.0,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Funny Frisch Linsen Chips,,Angebot · Chips,1.49,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Funnyfrisch Chipsfrisch Ungarisch,4003586100214,plant based foods and beverages,1.99,2026-08-22,2026-08-30,open-prices
Kaufland,Föll 6 frische bio eier,4042084000596,farming products,3.49,2025-04-16,2026-08-30,open-prices
Kaufland,Galbani Mascarpone,,Angebot · Käse,3.33,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Gepa Bio Schokolade,,Angebot · Schokoladen,5.0,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Gillette Rasierschaum,,Angebot · Haarentfernung,1.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Giovanni Rana Tradizionali,,Angebot · Eier-Teigwaren,2.0,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Glasslock Frischhaltedose,,Angebot · Aufbewahrungsbehälter,3.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Glico Mikado Milch Schokolade,7622300476144,snacks,1.99,2025-02-01,2026-08-30,open-prices
Kaufland,Glückskekse,4050285521970,snacks,1.79,2026-03-19,2026-08-30,open-prices
Kaufland,Goldsteig Protinella,,Angebot · Käse,1.29,2026-09-02,2026-08-30,marktguru-offers
Kaufland,Goplana Mega Grzeški,,Angebot · Kekse,0.79,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Gordon's London Dry Gin,,Angebot · Gin,9.99,2026-09-02,2026-08-30,marktguru-offers
Kaufland,Gourmetmaxx Frischhaltedosen Klick-it,,Angebot · Aufbewahrungsbehälter,17.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Grand Sud Wein,,Angebot · Wein,2.99,2026-08-30,2026-08-30,marktguru-offers
Kaufland,Grasovka Vodka,,Angebot · Wodka,7.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Greenforce Veganes Bio-Hack,,Angebot · Veganes,2.49,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Grocholl Bratkartoffeln mit Schinken und Zwiebeln,4007951002707,plant based foods and beverages,1.49,2025-08-01,2026-08-30,open-prices
Kaufland,Grocholl Bratkartoffeln mit Zwiebeln,4007951002721,plant based foods and beverages,1.39,2026-08-24,2026-08-30,open-prices
Kaufland,Grocholl Rösti,4007951002660,plant based foods and beverages,1.49,2025-08-01,2026-08-30,open-prices
Kaufland,Grundig Elektronikzubehör,,Angebot · Mobileabspielgeräte,3.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Grundig Saugroboter VCR 2330,,Angebot · Reinigungsgeräte,69.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Grundig USB-Ladekabel,,Angebot · Handys,4.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Grünländer Schnittkäse,,Angebot · Käse,1.0,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Guhl Shampoo,,Angebot · Haarpflege,3.33,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Gutes aus der Mühle Dinkel Sandwich,4071800060217,plant based foods and beverages,1.69,2026-06-13,2026-08-30,open-prices
Kaufland,Gutfried Geflügel -Wiener,4000404122915,meats and their products,3.29,2026-07-25,2026-08-30,open-prices
Kaufland,HAINICH Blumenkohlsalat,4028286561523,Lebensmittel,2.29,2025-08-01,2026-08-30,open-prices
Kaufland,Hagen Feinkost Frikadellen,,Angebot · Warme Speisen,0.79,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Hainich Gurken Cornichons,4028286101163,plant based foods and beverages,1.79,2025-08-01,2026-08-30,open-prices
Kaufland,Hainich Letscho,4028286591513,plant based foods and beverages,2.29,2025-08-01,2026-08-30,open-prices
Kaufland,Hainich Rotkohl,4028286431529,plant based foods and beverages,1.59,2025-08-01,2026-08-30,open-prices
Kaufland,Hainich Senfgurken,4028286011516,Lebensmittel,1.99,2025-08-01,2026-08-30,open-prices
Kaufland,Hakle Toilettenpapier Traumweich,,Angebot · Toilettenpapier,3.0,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Halloren O's,,Angebot · Schokoladen,1.11,2026-09-02,2026-08-30,marktguru-offers
Kaufland,Hammer Mühle Mehl-Mix glutenfrei,4015537410426,plant based foods and beverages,3.95,2025-06-25,2026-08-30,open-prices
Kaufland,Haribo Color-Rado,4001686335802,snacks,0.77,2026-07-13,2026-08-30,open-prices
Kaufland,Haribo Jelly Beans,9002975002523,plant based foods and beverages,0.77,2026-07-13,2026-08-30,open-prices
Kaufland,Haribo Konfekt,4001686151105,snacks,0.77,2026-07-13,2026-08-30,open-prices
Kaufland,Haribo Tropifrutti Typ Joghurt,4001686006733,Schaumzuckerware,0.77,2026-07-13,2026-08-30,open-prices
Kaufland,Haribo Weinland,4001686327692,snacks,0.77,2026-07-13,2026-08-30,open-prices
Kaufland,Harry Brot Anno 1688 Klassisch,,Angebot · Brot,1.69,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Harry Brot Toast,,Angebot · Brot,1.0,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Harry Brot Unser Bäckerfrisches Brot,,Angebot · Brot,1.29,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Harry Brot Vital + Fit,4071800001012,plant based foods and beverages,1.49,2026-08-25,2026-08-30,open-prices
Kaufland,Harry Dinkel Sandwich 4071800047812 Dinkelsandwichbrot,4071800047812,Brote,1.45,2026-08-05,2026-08-30,open-prices
Kaufland,Harry Weltmeisterbrötchen,4071800059341,plant based foods and beverages,1.29,2025-08-01,2026-08-30,open-prices
Kaufland,Hasseröder Premium Pils,,Angebot · Bier,7.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Hawesta Heringsfilets,,Angebot · Fischkonserven,1.0,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Head & Shoulders Shampoo,,Angebot · Haarpflege,3.29,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Heimatgut Popcorn süss & salzig,4260350920915,snacks,1.39,2026-07-31,2026-08-30,open-prices
Kaufland,Heimatnühle Weizendunst Spätzlesmehl,4006763003209,plant based foods and beverages,4.19,2025-03-18,2026-08-30,open-prices
Kaufland,Heimatsmühle Bandnudeln 12 mm,4000742415335,Lebensmittel,3.89,2026-03-06,2026-08-30,open-prices
Kaufland,Heimatsmühle Dinkelmehl,4000742463022,plant based foods and beverages,4.89,2025-04-01,2026-08-30,open-prices
Kaufland,Heimatsmühle Weizenmehl T 1050,4000742105014,plant based foods and beverages,1.69,2025-04-15,2026-08-30,open-prices
Kaufland,Heineken Premium Lager,,Angebot · Bier,4.99,2026-08-26,2026-08-30,marktguru-offers
Kaufland,Heinz Beanz in Tomatensauce ohne Zuckerzusatz,8715700111094,plant based foods and beverages,1.79,2026-08-18,2026-08-30,open-prices
